2485,0.00358810745741789
2559,0.00365735352252668
2557,0.0035639377979063
2340,0.00364271815866693
2701,0.00355511954796988
2414,0.0036463127172379
2271,0.0036362502312664
2702,0.00354911454620019
2277,0.00362223675564083
2627,0.0035569462814645
2775,0.00354201721630939
2412,0.00363685524958136
2628,0.00355280533367192
2346,0.00362577994116144
2558,0.00355698256189904
2483,0.00355228924702995
2630,0.0035597600132772
2345,0.00362443670545638
2486,0.00364077157862214
2556,0.00355328002441492
2344,0.00362586501694261
2631,0.00364325594613897
2773,0.00354626984680778
2774,0.00353748532253177
2560,0.00363961845056289
2700,0.00354946987260565
2704,0.00364306075000329
2481,0.00355172351429375
2339,0.00362669749685428
2275,0.00362122386508834
2772,0.00353587304403442
2629,0.00354180985630551
2847,0.00347594398818951
2413,0.00362488428147344
2338,0.00361959418632672
2482,0.00353988226005585
2417,0.00360991936105956
2776,0.0035832820264289
2419,0.00359767255552249
2777,0.00362854861077906
2341,0.00362214097728294
2919,0.00351771360672652
2272,0.00361428944354306
2212,0.0035953896136382
2278,0.00359682321414585
2991,0.00383575460442493
2406,0.00352192861184321
2920,0.00348537454752145
2990,0.00383445441560243
2418,0.00359295405988695
2917,0.00361460520973435
2337,0.0036144317835698
2553,0.00353623096937504
2918,0.00382938953846129
2705,0.00362028903586966
2347,0.00360068083177056
2846,0.00351902995812885
2408,0.00352260626208082
2342,0.00361376368360117
2480,0.00353100574912199
2625,0.00353507840219187
2623,0.00352366602453121
2270,0.00360371102672372
2487,0.00361480140830222
2333,0.00350454619220291
2699,0.00352764478737668
2555,0.00353159785027583
2348,0.00359317732952838
2695,0.00351017455926496
2269,0.0036004201456469
2842,0.00359876870182965
2479,0.00351934535782944
2926,0.00356101658067572
2922,0.00356909074255258
2769,0.00350787212559587
2767,0.00349693884726992
2409,0.0035158098053274
2770,0.00351056754151355
2694,0.00350556718629832
3075,0.00350917246404967
2420,0.00359913838139336
2206,0.00359109130132195
2698,0.00351596079725747
2343,0.00359883912212948
2276,0.00358243889511512
2407,0.00350880858010963
2840,0.00357410974847412
2622,0.00350594575901733
2703,0.00356782420444639
2336,0.00351098498904521
2554,0.00352776316524351
2266,0.00350744787925192
2624,0.00352252238829275
2552,0.00352077031923902
2488,0.00360199471046823
2845,0.00350793088825712
2916,0.00379677548664793
2273,0.0035904081178699
3140,0.00380337726321655
2205,0.00358571838986612
2152,0.00356394562711758
2208,0.00358172291845059
2848,0.00343503872244084
2853,0.00357516536711891
3152,0.0035358889752098
2213,0.00356254046225078
2214,0.00356356500734988
2839,0.00355874481038272
2850,0.00357129255015581
2771,0.00349315354911188
2411,0.00358773471953298
2151,0.00356798392029852
2551,0.00350728222866366
2478,0.00349540349932449
2421,0.00357488741155632
2778,0.00359003323911225
2843,0.00348379966953308
2494,0.00356279514186916
2927,0.00352968551390061
2335,0.00349613056196756
2626,0.00351619318436539
2405,0.00348901680760816
2207,0.00357237576638541
